Table	Name	ExternalIdentifierType	ExternalIdentifierValue
CandidateContest	North Carolina;General Assembly House of Representatives District 13 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 013 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 14 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 014 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 15 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 015 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 16 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 016 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 17 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 017 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 18 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 018 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 19 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 019 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 20 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 020 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 21 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 021 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 22 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 022 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 23 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 023 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 24 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 024 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 25 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 025 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 26 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 026 (LIB)
ReportingUnit	North Carolina;Clay County	nc_primary	CLAY
CandidateContest	North Carolina;General Assembly House of Representatives District 27 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 027 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 28 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 028 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 29 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 029 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 30 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 030 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 31 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 031 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 32 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 032 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 33 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 033 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 34 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 034 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 35 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 035 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 36 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 036 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 37 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 037 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 38 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 038 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 39 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 039 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 40 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 040 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 41 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 041 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 42 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 042 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 43 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 043 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 44 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 044 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 45 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 045 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 46 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 046 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 47 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 047 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 48 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 048 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 49 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 049 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 50 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 050 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 51 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 051 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 52 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 052 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 53 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 053 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 54 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 054 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 55 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 055 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 56 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 056 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 57 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 057 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 58 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 058 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 59 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 059 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 60 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 060 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 61 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 061 (LIB)
ReportingUnit	North Carolina;Cleveland County	nc_primary	CLEVELAND
CandidateContest	North Carolina;General Assembly House of Representatives District 62 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 062 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 63 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 063 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 64 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 064 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 65 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 065 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 66 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 066 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 67 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 067 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 68 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 068 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 69 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 069 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 70 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 070 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 71 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 071 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 72 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 072 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 73 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 073 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 74 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 074 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 75 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 075 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 76 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 076 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 77 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 077 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 78 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 078 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 79 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 079 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 80 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 080 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 81 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 081 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 82 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 082 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 83 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 083 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 84 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 084 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 85 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 085 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 86 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 086 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 87 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 087 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 88 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 088 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 89 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 089 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 90 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 090 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 91 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 091 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 92 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 092 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 93 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 093 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 94 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 094 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 95 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 095 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 96 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 096 (LIB)
ReportingUnit	North Carolina;Columbus County	nc_primary	COLUMBUS
CandidateContest	North Carolina;General Assembly House of Representatives District 97 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 097 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 98 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 098 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 99 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 099 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 100 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 100 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 101 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 101 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 102 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 102 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 103 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 103 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 104 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 104 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 105 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 105 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 106 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 106 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 107 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 107 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 108 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 108 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 109 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 109 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 110 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 110 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 111 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 111 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 112 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 112 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 113 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 113 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 114 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 114 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 115 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 115 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 116 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 116 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 117 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 117 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 118 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 118 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 119 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 119 (LIB)
CandidateContest	North Carolina;General Assembly House of Representatives District 120 Primary;North Carolina Libertarian Party	nc_primary	NC HOUSE OF REPRESENTATIVES DISTRICT 120 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 1 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 01 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 2 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 02 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 3 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 03 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 4 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 04 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 5 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 05 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 6 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 06 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 7 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 07 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 8 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 08 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 9 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 09 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 10 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 10 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 11 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 11 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 12 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 12 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 13 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 13 (LIB)
ReportingUnit	North Carolina;Craven County	nc_primary	CRAVEN
CandidateContest	North Carolina;General Assembly Senate District 14 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 14 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 15 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 15 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 16 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 16 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 17 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 17 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 18 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 18 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 19 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 19 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 20 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 20 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 21 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 21 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 22 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 22 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 23 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 23 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 24 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 24 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 25 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 25 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 26 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 26 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 27 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 27 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 28 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 28 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 29 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 29 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 30 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 30 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 31 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 31 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 32 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 32 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 33 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 33 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 34 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 34 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 35 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 35 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 36 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 36 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 37 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 37 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 38 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 38 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 39 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 39 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 40 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 40 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 41 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 41 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 42 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 42 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 43 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 43 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 44 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 44 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 45 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 45 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 46 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 46 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 47 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 47 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 48 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 48 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 49 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 49 (LIB)
CandidateContest	North Carolina;General Assembly Senate District 50 Primary;North Carolina Libertarian Party	nc_primary	NC STATE SENATE DISTRICT 50 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 1 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 01 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 2 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 02 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 3 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 03 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 4 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 04 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 5 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 05 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 6 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 06 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 7 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 07 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 8 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 08 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 9 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 09 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 10 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 10 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 11 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 11 (LIB)
CandidateContest	North Carolina;US Congress House of Representatives District 12 Primary;North Carolina Libertarian Party	nc_primary	US HOUSE OF REPRESENTATIVES DISTRICT 12 (LIB)
