cdf_element	cdf_internal_name	raw_identifier_value
Office	Michigan;General Assembly House of Representatives District 1	8;100
Office	Michigan;General Assembly House of Representatives District 2	8;200
Office	Michigan;General Assembly House of Representatives District 3	8;300
Office	Michigan;General Assembly House of Representatives District 4	8;400
Office	Michigan;General Assembly House of Representatives District 5	8;500
Office	Michigan;General Assembly House of Representatives District 6	8;600
Office	Michigan;General Assembly House of Representatives District 7	8;700
Office	Michigan;General Assembly House of Representatives District 8	8;800
Office	Michigan;General Assembly House of Representatives District 9	8;900
Office	Michigan;General Assembly House of Representatives District 10	8;1000
Office	Michigan;General Assembly House of Representatives District 11	8;1100
Office	Michigan;General Assembly House of Representatives District 12	8;1200
Office	Michigan;General Assembly House of Representatives District 13	8;1300
Office	Michigan;General Assembly House of Representatives District 14	8;1400
Office	Michigan;General Assembly House of Representatives District 15	8;1500
Office	Michigan;General Assembly House of Representatives District 16	8;1600
Office	Michigan;General Assembly House of Representatives District 17	8;1700
Office	Michigan;General Assembly House of Representatives District 18	8;1800
Office	Michigan;General Assembly House of Representatives District 19	8;1900
Office	Michigan;General Assembly House of Representatives District 20	8;2000
Office	Michigan;General Assembly House of Representatives District 21	8;2100
Office	Michigan;General Assembly House of Representatives District 22	8;2200
Office	Michigan;General Assembly House of Representatives District 23	8;2300
Office	Michigan;General Assembly House of Representatives District 24	8;2400
Office	Michigan;General Assembly House of Representatives District 25	8;2500
Office	Michigan;General Assembly House of Representatives District 26	8;2600
Office	Michigan;General Assembly House of Representatives District 27	8;2700
Office	Michigan;General Assembly House of Representatives District 28	8;2800
Office	Michigan;General Assembly House of Representatives District 29	8;2900
Office	Michigan;General Assembly House of Representatives District 30	8;3000
Office	Michigan;General Assembly House of Representatives District 31	8;3100
Office	Michigan;General Assembly House of Representatives District 32	8;3200
Office	Michigan;General Assembly House of Representatives District 33	8;3300
Office	Michigan;General Assembly House of Representatives District 34	8;3400
Office	Michigan;General Assembly House of Representatives District 35	8;3500
Office	Michigan;General Assembly House of Representatives District 36	8;3600
Office	Michigan;General Assembly House of Representatives District 37	8;3700
Office	Michigan;General Assembly House of Representatives District 38	8;3800
Office	Michigan;General Assembly House of Representatives District 39	8;3900
Office	Michigan;General Assembly House of Representatives District 40	8;4000
Office	Michigan;General Assembly House of Representatives District 41	8;4100
Office	Michigan;General Assembly House of Representatives District 42	8;4200
Office	Michigan;General Assembly House of Representatives District 43	8;4300
Office	Michigan;General Assembly House of Representatives District 44	8;4400
Office	Michigan;General Assembly House of Representatives District 45	8;4500
Office	Michigan;General Assembly House of Representatives District 46	8;4600
Office	Michigan;General Assembly House of Representatives District 47	8;4700
Office	Michigan;General Assembly House of Representatives District 48	8;4800
Office	Michigan;General Assembly House of Representatives District 49	8;4900
Office	Michigan;General Assembly House of Representatives District 50	8;5000
Office	Michigan;General Assembly House of Representatives District 51	8;5100
Office	Michigan;General Assembly House of Representatives District 52	8;5200
Office	Michigan;General Assembly House of Representatives District 53	8;5300
Office	Michigan;General Assembly House of Representatives District 54	8;5400
Office	Michigan;General Assembly House of Representatives District 55	8;5500
Office	Michigan;General Assembly House of Representatives District 56	8;5600
Office	Michigan;General Assembly House of Representatives District 57	8;5700
Office	Michigan;General Assembly House of Representatives District 58	8;5800
Office	Michigan;General Assembly House of Representatives District 59	8;5900
Office	Michigan;General Assembly House of Representatives District 60	8;6000
Office	Michigan;General Assembly House of Representatives District 61	8;6100
Office	Michigan;General Assembly House of Representatives District 62	8;6200
Office	Michigan;General Assembly House of Representatives District 63	8;6300
Office	Michigan;General Assembly House of Representatives District 64	8;6400
Office	Michigan;General Assembly House of Representatives District 65	8;6500
Office	Michigan;General Assembly House of Representatives District 66	8;6600
Office	Michigan;General Assembly House of Representatives District 67	8;6700
Office	Michigan;General Assembly House of Representatives District 68	8;6800
Office	Michigan;General Assembly House of Representatives District 69	8;6900
Office	Michigan;General Assembly House of Representatives District 70	8;7000
Office	Michigan;General Assembly House of Representatives District 71	8;7100
Office	Michigan;General Assembly House of Representatives District 72	8;7200
Office	Michigan;General Assembly House of Representatives District 73	8;7300
Office	Michigan;General Assembly House of Representatives District 74	8;7400
Office	Michigan;General Assembly House of Representatives District 75	8;7500
Office	Michigan;General Assembly House of Representatives District 76	8;7600
Office	Michigan;General Assembly House of Representatives District 77	8;7700
Office	Michigan;General Assembly House of Representatives District 78	8;7800
Office	Michigan;General Assembly House of Representatives District 79	8;7900
Office	Michigan;General Assembly House of Representatives District 80	8;8000
Office	Michigan;General Assembly House of Representatives District 81	8;8100
Office	Michigan;General Assembly House of Representatives District 82	8;8200
Office	Michigan;General Assembly House of Representatives District 83	8;8300
Office	Michigan;General Assembly House of Representatives District 84	8;8400
Office	Michigan;General Assembly House of Representatives District 85	8;8500
Office	Michigan;General Assembly House of Representatives District 86	8;8600
Office	Michigan;General Assembly House of Representatives District 87	8;8700
Office	Michigan;General Assembly House of Representatives District 88	8;8800
Office	Michigan;General Assembly House of Representatives District 89	8;8900
Office	Michigan;General Assembly House of Representatives District 90	8;9000
Office	Michigan;General Assembly House of Representatives District 91	8;9100
Office	Michigan;General Assembly House of Representatives District 92	8;9200
Office	Michigan;General Assembly House of Representatives District 93	8;9300
Office	Michigan;General Assembly House of Representatives District 94	8;9400
Office	Michigan;General Assembly House of Representatives District 95	8;9500
Office	Michigan;General Assembly House of Representatives District 96	8;9600
Office	Michigan;General Assembly House of Representatives District 97	8;9700
Office	Michigan;General Assembly House of Representatives District 98	8;9800
Office	Michigan;General Assembly House of Representatives District 99	8;9900
Office	Michigan;General Assembly House of Representatives District 100	8;10000
Office	Michigan;General Assembly House of Representatives District 101	8;10100
Office	Michigan;General Assembly House of Representatives District 102	8;10200
Office	Michigan;General Assembly House of Representatives District 103	8;10300
Office	Michigan;General Assembly House of Representatives District 104	8;10400
Office	Michigan;General Assembly House of Representatives District 105	8;10500
Office	Michigan;General Assembly House of Representatives District 106	8;10600
Office	Michigan;General Assembly House of Representatives District 107	8;10700
Office	Michigan;General Assembly House of Representatives District 108	8;10800
Office	Michigan;General Assembly House of Representatives District 109	8;10900
Office	Michigan;General Assembly House of Representatives District 110	8;11000
Office	Michigan;General Assembly Senate District 1	7;100
Office	Michigan;General Assembly Senate District 2	7;200
Office	Michigan;General Assembly Senate District 3	7;300
Office	Michigan;General Assembly Senate District 4	7;400
Office	Michigan;General Assembly Senate District 5	7;500
Office	Michigan;General Assembly Senate District 6	7;600
Office	Michigan;General Assembly Senate District 7	7;700
Office	Michigan;General Assembly Senate District 8	7;800
Office	Michigan;General Assembly Senate District 9	7;900
Office	Michigan;General Assembly Senate District 10	7;1000
Office	Michigan;General Assembly Senate District 11	7;1100
Office	Michigan;General Assembly Senate District 12	7;1200
Office	Michigan;General Assembly Senate District 13	7;1300
Office	Michigan;General Assembly Senate District 14	7;1400
Office	Michigan;General Assembly Senate District 15	7;1500
Office	Michigan;General Assembly Senate District 16	7;1600
Office	Michigan;General Assembly Senate District 17	7;1700
