cdf_element	cdf_internal_name	raw_identifier_value
Candidate	Martin Lindstedt	Martin Lindstedt
Candidate	Martin Schulte	Martin Schulte
Candidate	Mary Elizabeth Coleman	Mary Elizabeth Coleman
Candidate	Megan Rezabek	Megan Rezabek
Candidate	Michael A. O Donnell	Michael A. O Donnell
Candidate	Michael Burton	Michael Burton
Candidate	Michael Davis	Michael Davis
Candidate	Michael Hebron	Michael Hebron
Candidate	Michael L. Johnson	Michael L. Johnson
Candidate	Mickey Younghanz	Mickey Younghanz
Candidate	Mike Copeland	Mike Copeland
Candidate	Mike Englert	Mike Englert
Candidate	Mike Haffner	Mike Haffner
Candidate	Mike Kehoe	Mike Kehoe
Candidate	Mike Lind	Mike Lind
Candidate	Mike Moon	Mike Moon
Candidate	Mike Parson	Mike Parson
Candidate	Mike Person	Mike Person
Candidate	Mindi Smith	Mindi Smith
Candidate	Mitch Boggs	Mitch Boggs
Candidate	Mitt Romney	MITT ROMNEY
Candidate	Nancy J. Ragan	Nancy J. Ragan
Candidate	Nathan Kline	Nathan Kline
Candidate	Neal Barnes	Neal Barnes
Candidate	Neil Smith	Neil Smith
Candidate	Nicholas Nick Kasoff	Nicholas Nick Kasoff
Candidate	Nick Schroer	Nick Schroer
Candidate	Nicole Galloway	Nicole Galloway
Candidate	Nola Wood	Nola Wood
Candidate	Other	OTHER
Candidate	Patty Lewis	Patty Lewis
Candidate	Paul Lehmann	Paul Lehmann
Candidate	Paul Venable	Paul Venable
Candidate	Paula Brown	Paula Brown
Candidate	Peggy McGaugh	Peggy McGaugh
Candidate	Peter Merideth	Peter Merideth
Candidate	Phil Christofanelli	Phil Christofanelli
Candidate	Ralph Nader	RALPH NADER
Candidate	Randy Pietzman	Randy Pietzman
Candidate	Randy Railsback	Randy Railsback
Candidate	Rasheen Aldridge Jr	Rasheen Aldridge Jr
Candidate	Raychel C Proudie	Raychel C Proudie
Candidate	Raymond Kinney	Raymond Kinney
Candidate	Rhonda R Dolan	Rhonda R Dolan
Candidate	Rich Finneran	Rich Finneran
Candidate	Richard Brown	Richard Brown
Candidate	Richard McKie	Richard McKie
Candidate	Richard Orr	Richard Orr
Candidate	Richard W West	Richard W West
Candidate	Rick Brattin	Rick Brattin
Candidate	Rick Roeber	Rick Roeber
Candidate	Rik Combs	Rik Combs
Candidate	Robert J. Crump	Robert J. Crump
Candidate	Robert Sauls	Robert Sauls
Candidate	Robin Dominick	Robin Dominick
Candidate	Rodger L. Reedy	Rodger L. Reedy
Candidate	Ron Hicks	Ron Hicks
Candidate	Rory Rowland	Rory Rowland
Candidate	Rudy Veit	Rudy Veit
Candidate	Rusty Black	Rusty Black
Candidate	Ryan Derks	Ryan Derks
Candidate	Sam Graves	Sam Graves
Candidate	Sara Walsh	Sara Walsh
Candidate	Sarah Unsicker	Sarah Unsicker
Candidate	Scott Cupps	Scott Cupps
Candidate	Scott E. Cazadd	Scott E. Cazadd
Candidate	Scott Fitzpatrick	Scott Fitzpatrick
Candidate	Sean Pouche	Sean Pouche
Candidate	Sean Smith	Sean Smith
Candidate	Stephen R. Johnson	Stephen R. Johnson
Candidate	Steve Butz	Steve Butz
Candidate	Steve Roberts	Steve Roberts
Candidate	Steve West	Steve West
Candidate	Steven K. Koonse	Steven K. Koonse
Candidate	Susan Shumway	Susan Shumway
Candidate	Tammy Harty	Tammy Harty
Candidate	Teresa Montseny	Teresa Montseny
Candidate	Terrence Fiala	Terrence Fiala
Candidate	Terry Thompson	Terry Thompson
Candidate	Theo Ted Brown Sr	Theo Ted Brown Sr
Candidate	Thomas Tom Clapp	Thomas Tom Clapp
Candidate	Tiffany Poke	Tiffany Poke
Candidate	Tim Taylor	Tim Taylor
Candidate	Timothy Gartin	Timothy Gartin
Candidate	Tom Hannegan	Tom Hannegan
Candidate	Tom Schmitz	Tom Schmitz
Candidate	Tony Lovasco	Tony Lovasco
Candidate	Tracy Grundy	Tracy Grundy
Candidate	Tracy McCreery	Tracy McCreery
Candidate	Travis Fitzwater	Travis Fitzwater
Candidate	Travis Smith	Travis Smith
Candidate	Trish Gunby	Trish Gunby
Candidate	Vic Abundis	Vic Abundis
Candidate	Vicki Lorenz Englund	Vicki Lorenz Englund
Candidate	Vicki Riley	Vicki Riley
Candidate	Vicky Hartzler	Vicky Hartzler
Candidate	Victoria Witt Datt	Victoria Witt Datt
Candidate	Wade Hugh Kiefer	Wade Hugh Kiefer
Candidate	Wes Rogers	Wes Rogers
Candidate	Wiley Chip Price IV	Wiley Chip Price IV
Candidate	Willard Haley	Willard Haley
Candidate	William Bill Betteridge	William Bill Betteridge
Candidate	William Truman Bill Wayne	William Truman Bill Wayne
Candidate	Write-Ins	Write-Ins
Candidate	Yinka Faleti	Yinka Faleti
Candidate	Yolanda Young	Yolanda Young
CandidateContest	MO Attorney General	MO Attorney General
CandidateContest	MO Governor	MO Governor
CandidateContest	MO House District 1	MO House District 1
CandidateContest	MO House District 1	State Representative - District 1
CandidateContest	MO House District 10	MO House District 10
CandidateContest	MO House District 10	State Representative - District 10
CandidateContest	MO House District 100	MO House District 100
CandidateContest	MO House District 100	State Representative - District 100
CandidateContest	MO House District 101	MO House District 101
CandidateContest	MO House District 101	State Representative - District 101
CandidateContest	MO House District 102	MO House District 102
CandidateContest	MO House District 102	State Representative - District 102
CandidateContest	MO House District 103	MO House District 103
CandidateContest	MO House District 103	State Representative - District 103
CandidateContest	MO House District 104	MO House District 104
CandidateContest	MO House District 104	State Representative - District 104
CandidateContest	MO House District 105	MO House District 105
CandidateContest	MO House District 105	State Representative - District 105
CandidateContest	MO House District 106	MO House District 106
CandidateContest	MO House District 106	State Representative - District 106
CandidateContest	MO House District 107	MO House District 107
CandidateContest	MO House District 107	State Representative - District 107
CandidateContest	MO House District 108	MO House District 108
CandidateContest	MO House District 108	State Representative - District 108
CandidateContest	MO House District 109	MO House District 109
CandidateContest	MO House District 109	State Representative - District 109
CandidateContest	MO House District 11	MO House District 11
CandidateContest	MO House District 11	State Representative - District 11
CandidateContest	MO House District 110	MO House District 110
CandidateContest	MO House District 110	State Representative - District 110
CandidateContest	MO House District 111	MO House District 111
CandidateContest	MO House District 111	State Representative - District 111
CandidateContest	MO House District 112	MO House District 112
CandidateContest	MO House District 112	State Representative - District 112
CandidateContest	MO House District 113	MO House District 113
CandidateContest	MO House District 113	State Representative - District 113
CandidateContest	MO House District 114	MO House District 114
CandidateContest	MO House District 114	State Representative - District 114
CandidateContest	MO House District 115	MO House District 115
CandidateContest	MO House District 115	State Representative - District 115
CandidateContest	MO House District 116	MO House District 116
CandidateContest	MO House District 116	State Representative - District 116
CandidateContest	MO House District 117	MO House District 117
CandidateContest	MO House District 117	State Representative - District 117
CandidateContest	MO House District 118	MO House District 118
CandidateContest	MO House District 118	State Representative - District 118
CandidateContest	MO House District 119	MO House District 119
CandidateContest	MO House District 119	State Representative - District 119
CandidateContest	MO House District 12	MO House District 12
CandidateContest	MO House District 12	State Representative - District 12
CandidateContest	MO House District 120	MO House District 120
CandidateContest	MO House District 120	State Representative - District 120
CandidateContest	MO House District 121	MO House District 121
CandidateContest	MO House District 121	State Representative - District 121
CandidateContest	MO House District 122	MO House District 122
CandidateContest	MO House District 122	State Representative - District 122
CandidateContest	MO House District 123	MO House District 123
CandidateContest	MO House District 123	State Representative - District 123
CandidateContest	MO House District 124	MO House District 124
CandidateContest	MO House District 124	State Representative - District 124
CandidateContest	MO House District 125	MO House District 125
CandidateContest	MO House District 125	State Representative - District 125
CandidateContest	MO House District 126	MO House District 126
CandidateContest	MO House District 126	State Representative - District 126
CandidateContest	MO House District 127	MO House District 127
CandidateContest	MO House District 127	State Representative - District 127
CandidateContest	MO House District 128	MO House District 128
CandidateContest	MO House District 128	State Representative - District 128
CandidateContest	MO House District 129	MO House District 129
CandidateContest	MO House District 129	State Representative - District 129
CandidateContest	MO House District 13	MO House District 13
CandidateContest	MO House District 13	State Representative - District 13
CandidateContest	MO House District 130	MO House District 130
CandidateContest	MO House District 130	State Representative - District 130
CandidateContest	MO House District 131	MO House District 131
CandidateContest	MO House District 131	State Representative - District 131
CandidateContest	MO House District 132	MO House District 132
CandidateContest	MO House District 132	State Representative - District 132
CandidateContest	MO House District 133	MO House District 133
CandidateContest	MO House District 133	State Representative - District 133
CandidateContest	MO House District 134	MO House District 134
CandidateContest	MO House District 134	State Representative - District 134
CandidateContest	MO House District 135	MO House District 135
CandidateContest	MO House District 135	State Representative - District 135
CandidateContest	MO House District 136	MO House District 136
CandidateContest	MO House District 136	State Representative - District 136
CandidateContest	MO House District 137	MO House District 137
CandidateContest	MO House District 137	State Representative - District 137
CandidateContest	MO House District 138	MO House District 138
CandidateContest	MO House District 138	State Representative - District 138
CandidateContest	MO House District 139	MO House District 139
CandidateContest	MO House District 139	State Representative - District 139
CandidateContest	MO House District 14	MO House District 14
CandidateContest	MO House District 14	State Representative - District 14
CandidateContest	MO House District 140	MO House District 140
CandidateContest	MO House District 140	State Representative - District 140
CandidateContest	MO House District 141	MO House District 141
CandidateContest	MO House District 141	State Representative - District 141
CandidateContest	MO House District 142	MO House District 142
CandidateContest	MO House District 142	State Representative - District 142
CandidateContest	MO House District 143	MO House District 143
CandidateContest	MO House District 143	State Representative - District 143
CandidateContest	MO House District 144	MO House District 144
CandidateContest	MO House District 144	State Representative - District 144
CandidateContest	MO House District 145	MO House District 145
CandidateContest	MO House District 145	State Representative - District 145
CandidateContest	MO House District 146	MO House District 146
CandidateContest	MO House District 146	State Representative - District 146
CandidateContest	MO House District 147	MO House District 147
CandidateContest	MO House District 147	State Representative - District 147
CandidateContest	MO House District 148	MO House District 148
CandidateContest	MO House District 148	State Representative - District 148
CandidateContest	MO House District 149	MO House District 149
CandidateContest	MO House District 149	State Representative - District 149
CandidateContest	MO House District 15	MO House District 15
CandidateContest	MO House District 15	State Representative - District 15
CandidateContest	MO House District 150	MO House District 150
CandidateContest	MO House District 150	State Representative - District 150
CandidateContest	MO House District 151	MO House District 151
CandidateContest	MO House District 151	State Representative - District 151
CandidateContest	MO House District 152	MO House District 152
CandidateContest	MO House District 152	State Representative - District 152
CandidateContest	MO House District 153	MO House District 153
CandidateContest	MO House District 153	State Representative - District 153
CandidateContest	MO House District 154	MO House District 154
CandidateContest	MO House District 154	State Representative - District 154
CandidateContest	MO House District 155	MO House District 155
CandidateContest	MO House District 155	State Representative - District 155
CandidateContest	MO House District 156	MO House District 156
CandidateContest	MO House District 156	State Representative - District 156
CandidateContest	MO House District 157	MO House District 157
CandidateContest	MO House District 157	State Representative - District 157
CandidateContest	MO House District 158	MO House District 158
CandidateContest	MO House District 158	State Representative - District 158
CandidateContest	MO House District 159	MO House District 159
CandidateContest	MO House District 159	State Representative - District 159
CandidateContest	MO House District 16	MO House District 16
CandidateContest	MO House District 16	State Representative - District 16
CandidateContest	MO House District 160	MO House District 160
CandidateContest	MO House District 160	State Representative - District 160
CandidateContest	MO House District 161	MO House District 161
CandidateContest	MO House District 161	State Representative - District 161
CandidateContest	MO House District 162	MO House District 162
CandidateContest	MO House District 162	State Representative - District 162
CandidateContest	MO House District 163	MO House District 163
CandidateContest	MO House District 163	State Representative - District 163
CandidateContest	MO House District 17	MO House District 17
CandidateContest	MO House District 17	State Representative - District 17
CandidateContest	MO House District 18	MO House District 18
CandidateContest	MO House District 18	State Representative - District 18
CandidateContest	MO House District 19	MO House District 19
CandidateContest	MO House District 19	State Representative - District 19
CandidateContest	MO House District 2	MO House District 2
CandidateContest	MO House District 2	State Representative - District 2
CandidateContest	MO House District 20	MO House District 20
CandidateContest	MO House District 20	State Representative - District 20
CandidateContest	MO House District 21	MO House District 21
CandidateContest	MO House District 21	State Representative - District 21
CandidateContest	MO House District 22	MO House District 22
CandidateContest	MO House District 22	State Representative - District 22
CandidateContest	MO House District 23	MO House District 23
CandidateContest	MO House District 23	State Representative - District 23
CandidateContest	MO House District 24	MO House District 24
CandidateContest	MO House District 24	State Representative - District 24
CandidateContest	MO House District 25	MO House District 25
CandidateContest	MO House District 25	State Representative - District 25
CandidateContest	MO House District 26	MO House District 26
CandidateContest	MO House District 26	State Representative - District 26
CandidateContest	MO House District 27	MO House District 27
CandidateContest	MO House District 27	State Representative - District 27
CandidateContest	MO House District 28	MO House District 28
CandidateContest	MO House District 28	State Representative - District 28
CandidateContest	MO House District 29	MO House District 29
CandidateContest	MO House District 29	State Representative - District 29
CandidateContest	MO House District 3	MO House District 3
CandidateContest	MO House District 3	State Representative - District 3
CandidateContest	MO House District 30	MO House District 30
CandidateContest	MO House District 30	State Representative - District 30
CandidateContest	MO House District 31	MO House District 31
CandidateContest	MO House District 31	State Representative - District 31
CandidateContest	MO House District 32	MO House District 32
CandidateContest	MO House District 32	State Representative - District 32
CandidateContest	MO House District 33	MO House District 33
CandidateContest	MO House District 33	State Representative - District 33
CandidateContest	MO House District 34	MO House District 34
CandidateContest	MO House District 34	State Representative - District 34
CandidateContest	MO House District 35	MO House District 35
CandidateContest	MO House District 35	State Representative - District 35
CandidateContest	MO House District 36	MO House District 36
CandidateContest	MO House District 36	State Representative - District 36
CandidateContest	MO House District 37	MO House District 37
CandidateContest	MO House District 37	State Representative - District 37
CandidateContest	MO House District 38	MO House District 38
CandidateContest	MO House District 38	State Representative - District 38
CandidateContest	MO House District 39	MO House District 39
CandidateContest	MO House District 39	State Representative - District 39
CandidateContest	MO House District 4	MO House District 4
CandidateContest	MO House District 4	State Representative - District 4
CandidateContest	MO House District 40	MO House District 40
CandidateContest	MO House District 40	State Representative - District 40
CandidateContest	MO House District 41	MO House District 41
CandidateContest	MO House District 41	State Representative - District 41
CandidateContest	MO House District 42	MO House District 42
CandidateContest	MO House District 42	State Representative - District 42
CandidateContest	MO House District 43	MO House District 43
CandidateContest	MO House District 43	State Representative - District 43
CandidateContest	MO House District 44	MO House District 44
CandidateContest	MO House District 44	State Representative - District 44
CandidateContest	MO House District 45	MO House District 45
CandidateContest	MO House District 45	State Representative - District 45
CandidateContest	MO House District 46	MO House District 46
CandidateContest	MO House District 46	State Representative - District 46
CandidateContest	MO House District 47	MO House District 47
CandidateContest	MO House District 47	State Representative - District 47
CandidateContest	MO House District 48	MO House District 48
CandidateContest	MO House District 48	State Representative - District 48
CandidateContest	MO House District 49	MO House District 49
CandidateContest	MO House District 49	State Representative - District 49
CandidateContest	MO House District 5	MO House District 5
CandidateContest	MO House District 5	State Representative - District 5
CandidateContest	MO House District 50	MO House District 50
CandidateContest	MO House District 50	State Representative - District 50
CandidateContest	MO House District 51	MO House District 51
CandidateContest	MO House District 51	State Representative - District 51
CandidateContest	MO House District 52	MO House District 52
CandidateContest	MO House District 52	State Representative - District 52
CandidateContest	MO House District 53	MO House District 53
CandidateContest	MO House District 53	State Representative - District 53
CandidateContest	MO House District 54	MO House District 54
CandidateContest	MO House District 54	State Representative - District 54
CandidateContest	MO House District 55	MO House District 55
CandidateContest	MO House District 55	State Representative - District 55
CandidateContest	MO House District 56	MO House District 56
CandidateContest	MO House District 56	State Representative - District 56
CandidateContest	MO House District 57	MO House District 57
CandidateContest	MO House District 57	State Representative - District 57
CandidateContest	MO House District 58	MO House District 58
CandidateContest	MO House District 58	State Representative - District 58
CandidateContest	MO House District 59	MO House District 59
CandidateContest	MO House District 59	State Representative - District 59
CandidateContest	MO House District 6	MO House District 6
CandidateContest	MO House District 6	State Representative - District 6
CandidateContest	MO House District 60	MO House District 60
CandidateContest	MO House District 60	State Representative - District 60
CandidateContest	MO House District 61	MO House District 61
CandidateContest	MO House District 61	State Representative - District 61
CandidateContest	MO House District 62	MO House District 62
CandidateContest	MO House District 62	State Representative - District 62
CandidateContest	MO House District 63	MO House District 63
CandidateContest	MO House District 63	State Representative - District 63
CandidateContest	MO House District 64	MO House District 64
CandidateContest	MO House District 64	State Representative - District 64
CandidateContest	MO House District 65	MO House District 65
CandidateContest	MO House District 65	State Representative - District 65
CandidateContest	MO House District 66	MO House District 66
CandidateContest	MO House District 66	State Representative - District 66
CandidateContest	MO House District 67	MO House District 67
CandidateContest	MO House District 67	State Representative - District 67
CandidateContest	MO House District 68	MO House District 68
CandidateContest	MO House District 68	State Representative - District 68
CandidateContest	MO House District 69	MO House District 69
CandidateContest	MO House District 69	State Representative - District 69
CandidateContest	MO House District 7	MO House District 7
CandidateContest	MO House District 7	State Representative - District 7
CandidateContest	MO House District 70	MO House District 70
CandidateContest	MO House District 70	State Representative - District 70
CandidateContest	MO House District 71	MO House District 71
CandidateContest	MO House District 71	State Representative - District 71
CandidateContest	MO House District 72	MO House District 72
CandidateContest	MO House District 72	State Representative - District 72
CandidateContest	MO House District 73	MO House District 73
CandidateContest	MO House District 73	State Representative - District 73
CandidateContest	MO House District 74	MO House District 74
CandidateContest	MO House District 74	State Representative - District 74
CandidateContest	MO House District 75	MO House District 75
CandidateContest	MO House District 75	State Representative - District 75
CandidateContest	MO House District 76	MO House District 76
CandidateContest	MO House District 76	State Representative - District 76
CandidateContest	MO House District 77	MO House District 77
CandidateContest	MO House District 77	State Representative - District 77
CandidateContest	MO House District 78	MO House District 78
CandidateContest	MO House District 78	State Representative - District 78
CandidateContest	MO House District 79	MO House District 79
CandidateContest	MO House District 79	State Representative - District 79
CandidateContest	MO House District 8	MO House District 8
CandidateContest	MO House District 8	State Representative - District 8
CandidateContest	MO House District 80	MO House District 80
CandidateContest	MO House District 80	State Representative - District 80
CandidateContest	MO House District 81	MO House District 81
CandidateContest	MO House District 81	State Representative - District 81
CandidateContest	MO House District 82	MO House District 82
CandidateContest	MO House District 82	State Representative - District 82
CandidateContest	MO House District 83	MO House District 83
CandidateContest	MO House District 83	State Representative - District 83
CandidateContest	MO House District 84	MO House District 84
CandidateContest	MO House District 84	State Representative - District 84
CandidateContest	MO House District 85	MO House District 85
CandidateContest	MO House District 85	State Representative - District 85
CandidateContest	MO House District 86	MO House District 86
CandidateContest	MO House District 86	State Representative - District 86
CandidateContest	MO House District 87	MO House District 87
CandidateContest	MO House District 87	State Representative - District 87
CandidateContest	MO House District 88	MO House District 88
CandidateContest	MO House District 88	State Representative - District 88
CandidateContest	MO House District 89	MO House District 89
CandidateContest	MO House District 89	State Representative - District 89
CandidateContest	MO House District 9	MO House District 9
CandidateContest	MO House District 9	State Representative - District 9
CandidateContest	MO House District 90	MO House District 90
CandidateContest	MO House District 90	State Representative - District 90
CandidateContest	MO House District 91	MO House District 91
CandidateContest	MO House District 91	State Representative - District 91
CandidateContest	MO House District 92	MO House District 92
CandidateContest	MO House District 92	State Representative - District 92
CandidateContest	MO House District 93	MO House District 93
CandidateContest	MO House District 93	State Representative - District 93
CandidateContest	MO House District 94	MO House District 94
CandidateContest	MO House District 94	State Representative - District 94
