cdf_element	cdf_internal_name	raw_identifier_value
Candidate	Judge Stacey Zimmerman	Judge Stacey Zimmerman
Candidate	Judge Vic Fleming	Judge Vic Fleming
Candidate	Judge Wade Naramore	Judge Wade Naramore
Candidate	Judge William 'Bill' Pearson	Judge William 'Bill' Pearson
Candidate	Judith Goodson	Judith Goodson
Candidate	Judy Bowers	Judy Bowers
Candidate	Julian Castro	Julian Castro
Candidate	Julie Mayberry	State Rep. Julie Mayberry
Candidate	June Anteski	June Anteski
Candidate	Just Josh Bugeja	Just Josh Bugeja
Candidate	Justice of the Peace Richard McGrew	Justice of the Peace Richard McGrew
Candidate	Justice of the Peace Spencer Hawks	Justice of the Peace Spencer Hawks
Candidate	Justin Reeves	Justin Reeves
Candidate	Kallen K. Peret	Kallen K. Peret
Candidate	Kamala Harris	Kamala Harris
Candidate	Kandice Bell	Kandice Bell
Candidate	Kanye West	Kanye West/Michelle Tidball
Candidate	Karyn Maynard	Karyn Maynard
Candidate	Kathie Hess	Kathie Hess
Candidate	Kati McFarland	Kati McFarland
Candidate	Kayla Applegate	Kayla Applegate
Candidate	Keidra Burrell	Keidra Burrell
Candidate	Keith Brooks	Keith Brooks
Candidate	Keith Slape	Representative Keith Slape
Candidate	Kelly Ross Krout	Kelly Ross Krout
Candidate	Kelly Scott Unger	Kelly Scott Unger
Candidate	Ken Ferguson	Representative Ken Ferguson
Candidate	Ken Yarbrough	Ken Yarbrough
Candidate	Kendon Underwood	Kendon Underwood
Candidate	Kerry Hicks	Kerry Hicks
Candidate	Kevin R. Holmes	Kevin R. Holmes
Candidate	Kevin Rogers	Kevin Rogers
Candidate	Kevin Vornheder	Kevin Vornheder
Candidate	Kimberly Boling Bibb	Kimberly Boling Bibb
Candidate	LaTonya Laird Austin	LaTonya Laird Austin
Candidate	Lance Eads	Senator Lance Eads
Candidate	Lane Jean	Representative Lane Jean
Candidate	Lanny Fite	State Representative Lanny Fite
Candidate	Larry D. Faulkner, Sr.	Larry D. Faulkner, Sr.
Candidate	Larry Hodge	Larry Hodge
Candidate	Larry New	Larry New
Candidate	Larry Williams	Larry Williams
Candidate	Laurie Bridewell	Laurie Bridewell
Candidate	LeAnne Burch	Representative LeAnne Burch
Candidate	Lee D. Miller	Lee D. Miller
Candidate	Lee Evans	Lee Evans
Candidate	Lee Johnson	Lee Johnson
Candidate	Les Warren	Representative Les Warren
Candidate	Linda Dyson	Linda Dyson
Candidate	Linda J. Newbury	Linda J. Newbury
Candidate	Lisa L. Hassell	Lisa L. Hassell
Candidate	Lorie Mason Jordan	Lorie Mason Jordan
Candidate	Lorna Nobles	Lorna Nobles
Candidate	Lott Rolfe	Lott Rolfe
Candidate	Lou Reed Sharp	Lou Reed Sharp
Candidate	Lt. Governor Tim Griffin	Lt. Governor Tim Griffin
Candidate	Luke Pruitt	Luke Pruitt
Candidate	Mac Norton	Mac Norton
Candidate	"Margaret ""Peggy"" Egan"	"Margaret ""Peggy"" Egan"
Candidate	Margaret Dobson	Margaret Dobson
Candidate	Marianne Williamson	Marianne Williamson
Candidate	Marietta McClure	Marietta McClure
Candidate	Mark D. McElroy	Mark D. McElroy
Candidate	Mark H. Berry	Mark H. Berry
Candidate	Mark N. Scalise	Mark N. Scalise
Candidate	Mark Perry	Mark Perry
Candidate	Mark Steven Fraiser	Mark Steven Fraiser
Candidate	Mark W. Perry	Mark W. Perry
Candidate	Mark West	Mark West
Candidate	Marsh Davis	Marsh Davis
Candidate	Marsh Davis	State Representative Marsh Davis
Candidate	Martavious Carrigan	Martavious Carrigan
Candidate	Mary Lile Broadaway	Mary Lile Broadaway
Candidate	Mary Seymore	Mary Seymore
Candidate	Matthew Coe	Matthew Coe
Candidate	Matthew J. Shepherd	State Representative Matthew J. Shepherd
Candidate	Matthew Stallings	Matthew Stallings
Candidate	Maureen Skinner	Maureen Skinner
Candidate	Mayor Jon Milligan	Mayor Jon Milligan
Candidate	Mazhil Rajendran	Mazhil Rajendran
Candidate	Megan Godfrey	Megan Godfrey
Candidate	Megan Godfrey	Representative Megan Godfrey
Candidate	Melanie Martin	Melanie Martin
Candidate	Melissa Fults	Melissa Fults
Candidate	Meredith Switzer	Meredith Switzer
Candidate	Michael Bennet	Michael Bennet
Candidate	Michael Bennett-Spears	Michael Bennett-Spears
Candidate	Michael Colgrove	Michael Colgrove
Candidate	Michael Gean Pierce	Michael Gean Pierce
Candidate	Michael J. Kalagias	Michael J. Kalagias
Candidate	Michael J. Roetzel	Michael J. Roetzel
Candidate	Michael R. Bloomberg	Michael R. Bloomberg
Candidate	Michelle Gray	State Representative Michelle Gray
Candidate	Mieka Hatcher	Mieka Hatcher
Candidate	Mike Dumas	Mike Dumas
Candidate	Mike Holcomb	Representative Mike Holcomb
Candidate	Mike Lee	Mike Lee
Candidate	Mike Loftin	Mike Loftin
Candidate	Milton Nicks, Jr.	Rep. Milton Nicks, Jr.
Candidate	Mitchell Fenton	Mitchell Fenton
Candidate	Mitt Romney	MITT ROMNEY
Candidate	Monica D. Ball	Monica D. Ball
Candidate	Mosie Boyd	Mosie Boyd
Candidate	Nathan George	Nathan George
Candidate	Nick Jones	Nick Jones
Candidate	Nicole Clowney	Representative Nicole Clowney
Candidate	Other	OTHER
Candidate	Paige Dillard Evans	Paige Dillard Evans
Candidate	Patrick D. Frazier	Patrick D. Frazier
Candidate	Patrick McDaniel	Patrick McDaniel
Candidate	Paul D. Choate	Paul D. Choate
Candidate	Peggy (Margaret) Egan	Peggy (Margaret) Egan
Candidate	Penny Owens	Penny Owens
Candidate	Pete Buttigieg	Pete Buttigieg
Candidate	Phil Collins	Phil Collins/Billy Joe Parker
Candidate	Phil Milligan	Phil Milligan
Candidate	Priscilla Copelin-Abernathy	Priscilla Copelin-Abernathy
Candidate	Prosecuting Attorney Andy Riner	Prosecuting Attorney Andy Riner
Candidate	Prosecuting Attorney Henry Boyce	Prosecuting Attorney Henry Boyce
Candidate	Prosecuting Attorney Scott Ellington	Prosecuting Attorney Scott Ellington
Candidate	Prosecuting Attorney Stephanie Potter Barrett	Prosecuting Attorney Stephanie Potter Barrett
Candidate	R. Kevin Barham	R. Kevin Barham
Candidate	R. Scott Troutt	R. Scott Troutt
Candidate	Ralph Nader	RALPH NADER
Candidate	Randy S. Haun	Randy S. Haun
Candidate	Reginald (Ray) Prunty	Reginald (Ray) Prunty
Candidate	Reginald Murdock	Representative Reginald Murdock
Candidate	Rep. Fred Allen	Rep. Fred Allen
Candidate	Rep. Greg Leding	Rep. Greg Leding
Candidate	Representative Aaron Pilkington	Representative Aaron Pilkington
Candidate	Representative Andy Davis	Representative Andy Davis
Candidate	Representative Austin McCollum	Representative Austin McCollum
Candidate	Representative Bob Ballinger	Representative Bob Ballinger
Candidate	Representative Brandt Smith	Representative Brandt Smith
Candidate	Representative Bruce Coleman	Representative Bruce Coleman
Candidate	Representative Bruce Cozart	Representative Bruce Cozart
Candidate	Representative Bruce Westerman	Representative Bruce Westerman
Candidate	Representative Carlton Wing	Representative Carlton Wing
Candidate	Representative Charlene Fite	Representative Charlene Fite
Candidate	Representative Charlie Collins	Representative Charlie Collins
Candidate	Representative Chris Richey	Representative Chris Richey
Candidate	Representative Clarke Tucker	Representative Clarke Tucker
Candidate	Representative Dan Sullivan	Representative Dan Sullivan
Candidate	Representative Grant Hodges	Representative Grant Hodges
Candidate	Representative James Sturch	Representative James Sturch
Candidate	Representative Jana Della Rosa	Representative Jana Della Rosa
Candidate	Representative Jeff Williams	Representative Jeff Williams
Candidate	Representative Jim Sorvillo	Representative Jim Sorvillo
Candidate	Representative Joe Jett	Representative Joe Jett
Candidate	Representative Johnny Rye	Representative Johnny Rye
Candidate	Representative Jon S. Eubanks	Representative Jon S. Eubanks
Candidate	Representative Justin Boyd	Representative Justin Boyd
Candidate	Representative Justin Gonzales	Representative Justin Gonzales
Candidate	Representative Karilyn Brown	Representative Karilyn Brown
Candidate	Representative Ken Bragg	Representative Ken Bragg
Candidate	Representative Kim Hammer	Representative Kim Hammer
Candidate	Representative Laurie Rushing	Representative Laurie Rushing
Candidate	Representative Les Eaves	Representative Les Eaves
Candidate	Representative Marcus E. Richmond	Representative Marcus E. Richmond
Candidate	Representative Marcus Richmond	Representative Marcus Richmond
Candidate	Representative Mark McElroy	Representative Mark McElroy
Candidate	Representative Mathew Pitsch	Representative Mathew Pitsch
Candidate	Representative Michael John Gray	Representative Michael John Gray
Candidate	Representative Mickey Gates	Representative Mickey Gates
Candidate	Representative Monte Hodges	Representative Monte Hodges
Candidate	Representative Nelda Speaks	Representative Nelda Speaks
Candidate	Representative Rebecca Petty	Representative Rebecca Petty
Candidate	Representative Rick Beck	Representative Rick Beck
Candidate	Representative Robin Lundstrum	Representative Robin Lundstrum
Candidate	Representative Scott Baltz	Representative Scott Baltz
Candidate	Representative Stephen Meeks	Representative Stephen Meeks
Candidate	Representative Steve Hollowell	Representative Steve Hollowell
Candidate	Representative Vivian Flowers	Representative Vivian Flowers
Candidate	Richard Alvin Midkiff	Richard Alvin Midkiff
Candidate	Richard Womack	Representative Richard Womack
Candidate	Rick Bransford	Rick Bransford
Candidate	Rick McClure	Rick McClure
Candidate	Ricky Dale Harrington Jr.	Ricky Dale Harrington Jr.
Candidate	Ricky E. Lattimore, Sr.	Ricky E. Lattimore, Sr.
Candidate	Ricky Hill	Senator Ricky Hill
Candidate	Rinda Baker	Rinda Baker
Candidate	Rita Howard Watkins	Rita Howard Watkins
Candidate	Robert Henderson	Robert Henderson
Candidate	Robert L. Depper III	Robert L. Depper III
Candidate	Robin Lundstrum	State Representative Robin Lundstrum
Candidate	Roderick Greer Talley	Roderick Greer Talley
Candidate	Rodney Govens	Rodney Govens
Candidate	Roger Dale Lynch	Representative Roger Dale Lynch
Candidate	Ron McNair	Representative Ron McNair
Candidate	Ronald Caldwell	Senator Ronald Caldwell
Candidate	Ronetta J. Francis	Ronetta J. Francis
Candidate	Roque 'Rocky' De La Fuente	Roque 'Rocky' De La Fuente
Candidate	Roque 'Rocky' De La Fuente	Roque 'Rocky' De La Fuente/Darcy G. Richardson
Candidate	Russell Williams III	Russell Williams III
Candidate	Ryan Carter	Ryan Carter
Candidate	Ryan Craig	Ryan Craig
Candidate	Ryan D. Davis	Ryan D. Davis
Candidate	Sam Terry	Sam Terry
Candidate	Sandra Richter	Sandra Richter
Candidate	Scott Richardson	Scott Richardson
Candidate	Scott Willhite	Scott Willhite
Candidate	Senator Alan Clark	Senator Alan Clark
Candidate	Senator Bill Sample	Senator Bill Sample
Candidate	Senator Cecile Bledsoe	Senator Cecile Bledsoe
Candidate	Senator Jason Rapert	Senator Jason Rapert
Candidate	Senator Larry Teague	Senator Larry Teague
Candidate	Senator Scott Flippo	Senator Scott Flippo
Candidate	Senator Stephanie Flowers	Senator Stephanie Flowers
Candidate	Shane Ethridge	Shane Ethridge
Candidate	Shanice Johnson	Shanice Johnson
Candidate	Shannon County Clerk Phillips	Shannon County Clerk Phillips
Candidate	Shawn Bates	Shawn Bates
Candidate	Shawn Johnson	Shawn Johnson
Candidate	Shawn Only	Shawn Only
Candidate	Skip Mooney Jr.	Skip Mooney Jr.
Candidate	Sonia Eubanks Barker	Representative Sonia Eubanks Barker
Candidate	Spencer Hawks	Representative Spencer Hawks
Candidate	Stan Berry	State Representative Stan Berry
Candidate	State Representative David Fielding	State Representative David Fielding
Candidate	State Representative Denise Ennett	State Representative Denise Ennett
Candidate	State Representative Jana Della Rosa	State Representative Jana Della Rosa
Candidate	State Representative Jim Dotson	State Representative Jim Dotson
Candidate	State Representative Mark Lowery	State Representative Mark Lowery
Candidate	State Representative Mary Bentley	State Representative Mary Bentley
Candidate	State Representative Sarah Capp	State Representative Sarah Capp
Candidate	State Senator John Cooper	State Senator John Cooper
Candidate	State Supreme Court Justice Courtney Goodson	State Supreme Court Justice Courtney Goodson
Candidate	Stele Wayne James	Stele Wayne James
Candidate	Stephen Edwards	Stephen Edwards
Candidate	Stephen Shirron	Stephen Shirron
Candidate	Steve Bullock	Steve Bullock
Candidate	Steve Magie	Representative Steve Magie
Candidate	Steve Wilson	Steve Wilson
Candidate	Steven Ward	Steven Ward
Candidate	Stormey Primm	Stormey Primm
Candidate	Stu Smith	Representative Stu Smith
Candidate	Susan Inman	Susan Inman
Candidate	Susi Epperson	Susi Epperson
Candidate	Suzanne Lumpkin	Suzanne Lumpkin
Candidate	Suzie Bell	Suzie Bell
Candidate	T.J. Campbell	T.J. Campbell
Candidate	Terra Stephenson	Terra Stephenson
Candidate	Therese Free	Therese Free
Candidate	Tim Leonard	Tim Leonard
Candidate	Tim Snively	Tim Snively
Candidate	Timothy F. Watson, Sr.	Timothy F. Watson, Sr.
Candidate	Tippi McCullough	Representative Tippi McCullough
Candidate	Tjuana Byrd	Tjuana Byrd
Candidate	Tom Barron	Tom Barron
Candidate	Tom Canada	Tom Canada
Candidate	Tom Cotton	Senator Tom Cotton
Candidate	Tom Cotton	Tom Cotton
Candidate	Tom Owens	Tom Owens
Candidate	Tom Steyer	Tom Steyer
Candidate	Tom Young	Tom Young
Candidate	Tommy Land	Tommy Land
Candidate	Tommy Potter	Tommy Potter
Candidate	Tony Cole	Tony Cole
Candidate	Tony Furman	Tony Furman
Candidate	Tony Noblin	Tony Noblin
Candidate	Trang My Lu	Trang My Lu
Candidate	Treasurer of State Dennis Milligan	Treasurer of State Dennis Milligan
Candidate	Trent Garner	Senator Trent Garner
Candidate	Tulsi Gabbard	Tulsi Gabbard
Candidate	Veronica Smith-Creer	Veronica Smith-Creer
Candidate	Wade Andrews	Wade Andrews
Candidate	Wayne Willems	Wayne Willems
Candidate	Wendy Sharum	Wendy Sharum
Candidate	William H. Hanson	William H. Hanson
Candidate	William J. Barger	William J. Barger
Candidate	William Whitfield Hyman	William Whitfield Hyman
Candidate	Write-In	Write-In
Candidate	Zach Randall	Zach Randall
Candidate	Zach Throneberry	Zach Throneberry
CandidateContest	AR Attorney General	Attorney General
CandidateContest	AR Auditor of State	Auditor of State
CandidateContest	AR Commissioner of State Lands	Commissioner of State Lands
CandidateContest	AR Governor	Governor
CandidateContest	AR House District 1	State Representative District 1
CandidateContest	AR House District 1	State House District 1
CandidateContest	AR House District 1 (Democratic Party)	State Representative District 1 (DEM)
CandidateContest	AR House District 1 (Democratic Party)	State House District 1 (DEM)
CandidateContest	AR House District 1 (Democratic Party)	State Representative District 1 - DEM
CandidateContest	AR House District 1 (Democratic Party)	State House District 1 - DEM
CandidateContest	AR House District 1 (Libertarian Party)	State Representative District 1 (LIB)
CandidateContest	AR House District 1 (Libertarian Party)	State House District 1 (LIB)
CandidateContest	AR House District 1 (Libertarian Party)	State Representative District 1 - LIB
CandidateContest	AR House District 1 (Libertarian Party)	State House District 1 - LIB
CandidateContest	AR House District 1 (Republican Party)	State Representative District 1 (REP)
CandidateContest	AR House District 1 (Republican Party)	State House District 1 (REP)
CandidateContest	AR House District 1 (Republican Party)	State Representative District 1 - REP
CandidateContest	AR House District 1 (Republican Party)	State House District 1 - REP
CandidateContest	AR House District 10	State Representative District 10
CandidateContest	AR House District 10	State House District 10
