cdf_element	cdf_internal_name	raw_identifier_value
Candidate	Al Doty	Al Doty
Candidate	Al Gore	AL GORE
Candidate	Al Jacquet	Al Jacquet
Candidate	Al Lawson	Al Lawson
Candidate	Alan Apte	Alan Apte
Candidate	Alan Cohn	Alan Cohn
Candidate	Alan Shilepsky	Alan Shilepsky
Candidate	Alberder Gillespie	Alberder Gillespie
Candidate	Albert Chester	Albert Chester
Candidate	Alcee L. Hastings	Alcee L. Hastings
Candidate	Alex Andrade	Alex Andrade
Candidate	Alex Barrio	Alex Barrio
Candidate	Alex French	Alex French
Candidate	Alexandria Suarez	Alexandria Suarez
Candidate	Alexis Carter	Alexis Carter
Candidate	Alicia Washington	Alicia Washington
Candidate	Allison Tant	Allison Tant
Candidate	Alycia R. Gruenhagen	Alycia R. Gruenhagen
Candidate	Amanda Makki	Amanda Makki
Candidate	Amanda P. Wall	Amanda P. Wall
Candidate	Amburr Drury	Amburr Drury
Candidate	Amrita Singh	Amrita Singh
Candidate	Amy Dunn Johnson	Amy Dunn Johnson
Candidate	Amy Grimes	Amy Grimes
Candidate	Amy Klobuchar	Amy Klobuchar
Candidate	Amy Klobuchar	Klobuchar
Candidate	Amy Pope Wells	Amy Pope Wells
Candidate	Andrew 'Andy' Ballard	Andrew 'Andy' Ballard
Candidate	Andrew Coleman	Andrew Coleman
Candidate	Andrew Klinnert	Andrew Klinnert
Candidate	Andrew Myers	Andrew Myers
Candidate	Andrew Olding	Andrew Olding
Candidate	Andrew Yang	Andrew Yang
Candidate	Andrew Yang	Yang
Candidate	Andy Farrell	Andy Farrell
Candidate	Andy Martin	Andy Martin
Candidate	Andy Thomas	Andy Thomas
Candidate	Angela Dempsey	Angela Dempsey
Candidate	Angie Nixon	Angie Nixon
Candidate	Anika Omphroy	Anika Omphroy
Candidate	Ann Johnson Stewart	Ann Johnson Stewart
Candidate	Ann McLane Kuster	Ann McLane Kuster
Candidate	Ann Mozey	Ann Mozey
Candidate	Ann Sullivan	Ann Sullivan
Candidate	Anna Handy	Anna Handy
Candidate	Anna Paulina Luna	Anna Paulina Luna
Candidate	Anne Marie Gennusa	Anne Marie Gennusa
Candidate	Anne Neu	Anne Neu
Candidate	Anthony Kadlec	Anthony Kadlec
Candidate	Anthony Neis	Anthony Neis
Candidate	Antone Melton-Meaux	Antone Melton-Meaux
Candidate	April Kane	April Kane
Candidate	Ardini	Ardini
Candidate	Arnitta Jane Grice-Walker	Arnitta Jane Grice-Walker
Candidate	Ashira A. Mohammed	Ashira A. Mohammed
Candidate	Ashley Grimm	Ashley Grimm
Candidate	Ashley Ivanov	Ashley Ivanov
Candidate	Ashley Ward-Singleton	Ashley Ward-Singleton
Candidate	Athena Hollins	Athena Hollins
Candidate	BABB, JAMES	BABB, JAMES
Candidate	BACHENBERG, WILLIAM A	BACHENBERG, WILLIAM A
Candidate	BACK, PHILA S	BACK, PHILA S
Candidate	BAGDES-CANNING, MICHAEL	BAGDES-CANNING, MICHAEL
Candidate	BAINS, INDERJIT SINGH	BAINS, INDERJIT SINGH
Candidate	BAKER, ANNETTE C	BAKER, ANNETTE C
Candidate	BAKER, JACLYN E	BAKER, JACLYN E
Candidate	BAKER, JENNIFER	BAKER, JENNIFER
Candidate	BAKER, MATTHEW E	BAKER, MATTHEW E
Candidate	BAKER, RAYMOND EDWARD	BAKER, RAYMOND EDWARD
Candidate	BALCHUNIS, MARY ELLEN	BALCHUNIS, MARY ELLEN
Candidate	BANKS, BRITTANY LORRAINE	BANKS, BRITTANY LORRAINE
Candidate	BARBIN, BRYAN E	BARBIN, BRYAN E
Candidate	BARBIN, TAMMY	BARBIN, TAMMY
Candidate	BARLETTA, LOU	BARLETTA, LOU
Candidate	BARLI, RANDY J	BARLI, RANDY J
Candidate	BARNETTE, KATHY	BARNETTE, KATHY
Candidate	BARR, JIM	BARR, JIM
Candidate	BARRAR, STEPHEN E	BARRAR, STEPHEN E
Candidate	BARTOLI, JILL SUNDAY	BARTOLI, JILL SUNDAY
Candidate	BASHIR, HAROON	BASHIR, HAROON
Candidate	BASS, CINDY M	BASS, CINDY M
Candidate	BEDIO, DENISE	BEDIO, DENISE
Candidate	BEER, JOANNE CAROLYN	BEER, JOANNE CAROLYN
Candidate	BEHRENS, JUSTIN VALERA	BEHRENS, JUSTIN VALERA
Candidate	BEILER, GLEN G JR	BEILER, GLEN G JR
Candidate	BELLERBY-ALLEN, KELLY A	BELLERBY-ALLEN, KELLY A
Candidate	BELLMON, ANTHONY ANDREW	BELLMON, ANTHONY ANDREW
Candidate	BENHAM, JESSICA LYNN	BENHAM, JESSICA LYNN
Candidate	BENJAMIN, GREGORY R	BENJAMIN, GREGORY R
Candidate	BENNER, WILLIAM E. III	BENNER, WILLIAM E. III
Candidate	BENNINGHOFF, KERRY A	BENNINGHOFF, KERRY A
Candidate	BENNINGHOFF, KERRY ALBERT	BENNINGHOFF, KERRY ALBERT
Candidate	BENYAK, ALAN D	BENYAK, ALAN D
Candidate	BERNSTINE, AARON JOSEPH	BERNSTINE, AARON JOSEPH
Candidate	BETTINGER, ELIZABETH A	BETTINGER, ELIZABETH A
Candidate	BIANCANIELLO, VALLERIE	BIANCANIELLO, VALLERIE
Candidate	BIDEN, JOSEPH ROBINETTE JR	BIDEN, JOSEPH ROBINETTE JR
Candidate	BIERLY, KEITH	BIERLY, KEITH
Candidate	BIGLEY, ROBERT F JR	BIGLEY, ROBERT F JR
Candidate	BILLOTTE, JOSEPH WILLIAM II	BILLOTTE, JOSEPH WILLIAM II
Candidate	BINGHAM, RICHARD C	BINGHAM, RICHARD C
Candidate	BINNS, AUSTIN HOWARD	BINNS, AUSTIN HOWARD
Candidate	BIZZARRO, RYAN A	BIZZARRO, RYAN A
Candidate	BLACKBURN, ELIZABETH B.	BLACKBURN, ELIZABETH B.
Candidate	BLEW, ALLISON	BLEW, ALLISON
Candidate	BLICHAR, MICHAEL E JR	BLICHAR, MICHAEL E JR
Candidate	BLOOM, STEPHEN L	BLOOM, STEPHEN L
Candidate	BOBACK, KAREN	BOBACK, KAREN
Candidate	BOERIO, BIBIANA	BOERIO, BIBIANA
Candidate	BOGNET, JAMES ROCCO	BOGNET, JAMES ROCCO
Candidate	BOLAND, ROSEMARY	BOLAND, ROSEMARY
Candidate	BONILLA-RODRIGUEZ, DAMARY M	BONILLA-RODRIGUEZ, DAMARY M
Candidate	BONKOSKI, CAROLYN L	BONKOSKI, CAROLYN L
Candidate	BONKOSKI, EUGENE Z	BONKOSKI, EUGENE Z
Candidate	BONNER, TIMOTHY R.	BONNER, TIMOTHY R.
Candidate	BOOTH, ELIZA J	BOOTH, ELIZA J
Candidate	BOROWICZ, STEPHANIE PAIGE	BOROWICZ, STEPHANIE PAIGE
Candidate	BORST, CHRISTINA MARIE	BORST, CHRISTINA MARIE
Candidate	BOSH, ANDREW J	BOSH, ANDREW J
Candidate	BOSHA, JOHN	BOSHA, JOHN
Candidate	BOSHA, JOHN D	BOSHA, JOHN D
Candidate	BOTTINO, ANTHONY JAMES JR	BOTTINO, ANTHONY JAMES JR
Candidate	BOWERS, KATHLEEN	BOWERS, KATHLEEN
Candidate	BOYER, KYLE JUAN	BOYER, KYLE JUAN
Candidate	BOYLE, BRENDAN F	BOYLE, BRENDAN F
Candidate	BOYLE, BRENDAN F.	BOYLE, BRENDAN F.
Candidate	BOYLE, CHRISTINE E	BOYLE, CHRISTINE E
Candidate	BOYLE, KEVIN J	BOYLE, KEVIN J
Candidate	BRADFORD, MATTHEW D	BRADFORD, MATTHEW D
Candidate	BRADY, ROBERT A	BRADY, ROBERT A
Candidate	BRANCO, KEVIN	BRANCO, KEVIN
Candidate	BREAULT, HERVEY CONRAD II	BREAULT, HERVEY CONRAD II
Candidate	BRENNAN, KATELIND A	BRENNAN, KATELIND A
Candidate	BREWSTER, JAMES R	BREWSTER, JAMES R
Candidate	BRIER, THOMAS F JR	BRIER, THOMAS F JR
Candidate	BRIGGS, TIM	BRIGGS, TIM
Candidate	BRIGGS, TIMOTHY P	BRIGGS, TIMOTHY P
Candidate	BRISTOL, KRYSTLE	BRISTOL, KRYSTLE
Candidate	BRITTAIN, WILLIAM S	BRITTAIN, WILLIAM S
Candidate	BROOKS, ROBERT J.	BROOKS, ROBERT J.
Candidate	BROWN, AMEN	BROWN, AMEN
Candidate	BROWN, JAMES MARK	BROWN, JAMES MARK
Candidate	BROWN, JOHN A	BROWN, JOHN A
Candidate	BROWN, MARGARET SATTERWHITE	BROWN, MARGARET SATTERWHITE
Candidate	BROWN, NATHAN A	BROWN, NATHAN A
Candidate	BROWN, ROSEMARY MAULA	BROWN, ROSEMARY MAULA
Candidate	BROWN, VANESSA L	BROWN, VANESSA L
Candidate	BROWNING, DEAN N	BROWNING, DEAN N
Candidate	BUCHANAN, JERRI	BUCHANAN, JERRI
Candidate	BUCKLAND, PETER DAWSON	BUCKLAND, PETER DAWSON
Candidate	BUCKNER, ARCHIE C	BUCKNER, ARCHIE C
Candidate	BUGGEY, STANLEY	BUGGEY, STANLEY
Candidate	BULLOCK, DONNA	BULLOCK, DONNA
Candidate	BURCHIK, LEANNE	BURCHIK, LEANNE
Candidate	BURGERHOFF, DAVID ANDREW	BURGERHOFF, DAVID ANDREW
Candidate	BURGESS, LORIANNE	BURGESS, LORIANNE
Candidate	BURGOS, DANILO R.	BURGOS, DANILO R.
Candidate	BURKHOLDER, JOSHUA T	BURKHOLDER, JOSHUA T
Candidate	BURMAN, BRETT W	BURMAN, BRETT W
Candidate	BURNS, FRANK	BURNS, FRANK
Candidate	BURNS, JAMES J	BURNS, JAMES J
Candidate	BUSTARD, BARBARA A	BUSTARD, BARBARA A
Candidate	BUTLER, TIMOTHY	BUTLER, TIMOTHY
Candidate	BUTT, JAMES FREDERICK	BUTT, JAMES FREDERICK
Candidate	Bala Chintaginjala	Bala Chintaginjala
Candidate	Barack Obama	BARACK OBAMA
Candidate	Barbara Scott-Shouse	Barbara Scott-Shouse
Candidate	Barbara Watson	Barbara Watson
Candidate	Barbara Womack Webb	Barbara Womack Webb
Candidate	Basil Martin	Basil Martin
Candidate	Beau C. Hullermann	Beau C. Hullermann
Candidate	Belvin Perry	Belvin Perry
Candidate	Ben Dolan	Ben Dolan
Candidate	Ben Gilmore	Ben Gilmore
Candidate	Ben Gilmore	Gilmore
Candidate	Benjamin Alexander Thaddeus John Horbowy	Benjamin Alexander Thaddeus John Horbowy
Candidate	Bernie Sanders	Bernie Sanders
Candidate	Bernie Sanders	Sanders
Candidate	Beth Wright	Beth Wright
Candidate	Betsy Roder	Betsy Roder
Candidate	Betty McCollum	Betty McCollum
Candidate	Bibiana Potestad	Bibiana Potestad
Candidate	Bienvenido Benny Valentin	Bienvenido Benny Valentin
Candidate	Bill Dunklin	Bill Dunklin
Candidate	Bill Dunklin	Dunklin
Candidate	Bill Engelbrecht	Bill Engelbrecht
Candidate	Bill McDonald	Bill McDonald
Candidate	Bill Posey	Bill Posey
Candidate	Bill Weber	Bill Weber
Candidate	Bill Weld	Bill Weld
Candidate	Bill Weld	Weld
Candidate	Billy Jack Gibson	Billy Jack Gibson
Candidate	Bjorn Olson	Bjorn Olson
Candidate	Bob 'Again' Carney Jr.	Bob 'Again' Carney Jr.
Candidate	Bob Dettmer	Bob Dettmer
Candidate	Bob Diesch	Bob Diesch
Candidate	Bob Loonan	Bob Loonan
Candidate	Bob Zick	Bob Zick
Candidate	Bobby Digby	Bobby Digby
Candidate	Bobby DuBose	Bobby DuBose
Candidate	Bobby Joe Champion	Bobby Joe Champion
Candidate	Boddie	Boddie
Candidate	Bonnie Westlin	Bonnie Westlin
Candidate	Brad Aho	Brad Aho
Candidate	Brad Brown	Brad Brown
Candidate	Brad Tabke	Brad Tabke
Candidate	Brent Standridge	Brent Standridge
Candidate	Brian Abrahamson	Brian Abrahamson
Candidate	Brian Anderson	Brian Anderson
Candidate	Brian C. Johnson	Brian C. Johnson
Candidate	Brian D. Hile	Brian D. Hile
Candidate	Brian Hagen	Brian Hagen
Candidate	Brian Harguth	Brian Harguth
Candidate	Brian Hogue	Brian Hogue
Candidate	Brian Johnson	Brian Johnson
Candidate	Brian Lindquist	Brian Lindquist
Candidate	Brian Mast	Brian Mast
Candidate	Brian Meehan	Brian Meehan
Candidate	Brian Morgan	Brian Morgan
Candidate	Brian Riewe	Brian Riewe
Candidate	Bruce (Charlie) Anderson	Bruce (Charlie) Anderson
Candidate	Bruce Lundeen	Bruce Lundeen
Candidate	Bruno A. Barreiro	Bruno A. Barreiro
Candidate	Bruno Portigliatti	Bruno Portigliatti
Candidate	Bryan Blackwell	Bryan Blackwell
Candidate	Bryan Robert Rendzio	Bryan Robert Rendzio
Candidate	Burke	Burke
Candidate	Byron Donalds	Byron Donalds
Candidate	CAHILL, JACK A	CAHILL, JACK A
Candidate	CALTAGIRONE, THOMAS R	CALTAGIRONE, THOMAS R
Candidate	CAMMISA, MIKEL J	CAMMISA, MIKEL J
Candidate	CAMPBELL, BRAYDEN ELLSWORTH	CAMPBELL, BRAYDEN ELLSWORTH
Candidate	CAPELLAN, RAQUEL JACQUELYN	CAPELLAN, RAQUEL JACQUELYN
Candidate	CAPPAWANA, MICHAEL DRUE	CAPPAWANA, MICHAEL DRUE
Candidate	CAPPELLETTI, AMANDA M	CAPPELLETTI, AMANDA M
Candidate	CARNICELLA, GERALD S	CARNICELLA, GERALD S
Candidate	CARR, ABIGAIL J	CARR, ABIGAIL J
Candidate	CARROLL, MICHAEL B	CARROLL, MICHAEL B
Candidate	CARROLL, THOMAS JOSEPH	CARROLL, THOMAS JOSEPH
Candidate	CARTWRIGHT, MATTHEW ALTON	CARTWRIGHT, MATTHEW ALTON
Candidate	CASACIO, STANLEY A.	CASACIO, STANLEY A.
Candidate	CASKEY, SUSAN	CASKEY, SUSAN
Candidate	CASTLE, DARRELL L	CASTLE, DARRELL L
Candidate	CAUSER, MARTIN T	CAUSER, MARTIN T
Candidate	CAUSER, MARTIN T.	CAUSER, MARTIN T.
Candidate	CEA, SERGIO E	CEA, SERGIO E
Candidate	CEPEDA, CESAR	CEPEDA, CESAR
Candidate	CEPHAS, MORGAN B	CEPHAS, MORGAN B
Candidate	CERNIC, ED JR	CERNIC, ED JR
Candidate	CHARLTON, ALEXANDER TESLA	CHARLTON, ALEXANDER TESLA
Candidate	CHEWNING, MATTHEW	CHEWNING, MATTHEW
Candidate	CHRISTIANA, JAMES J III	CHRISTIANA, JAMES J III
Candidate	CHURA, JOHN W.	CHURA, JOHN W.
Candidate	CIACH, MICHAEL J	CIACH, MICHAEL J
Candidate	CIAMACCA, DEBRA A	CIAMACCA, DEBRA A
Candidate	CIRESI, JOSEPH P	CIRESI, JOSEPH P
Candidate	CLARK, DANIEL F	CLARK, DANIEL F
Candidate	CLARK, TONYA	CLARK, TONYA
Candidate	CLAWSON, TROY MORROW	CLAWSON, TROY MORROW
Candidate	CLEARY, DAVID G	CLEARY, DAVID G
Candidate	CLEMENT, MICHAEL Z.	CLEMENT, MICHAEL Z.
Candidate	CLEMENTS, CALVIN CRAIG	CLEMENTS, CALVIN CRAIG
Candidate	CLENDENNEN, JIMMY L.	CLENDENNEN, JIMMY L.
Candidate	CLIFFORD, EDWARD T III	CLIFFORD, EDWARD T III
Candidate	CLINTON, HILLARY	CLINTON, HILLARY
Candidate	CLOAK, RANDALL ROSS JR	CLOAK, RANDALL ROSS JR
Candidate	COCHRAN, HARRY YOUNG	COCHRAN, HARRY YOUNG
Candidate	COHEN, AARON	COHEN, AARON
Candidate	COHEN, ARIELLE	COHEN, ARIELLE
Candidate	COHEN, SHERRIE JOYCE	COHEN, SHERRIE JOYCE
Candidate	COLAJEZZI, ROBYN	COLAJEZZI, ROBYN
Candidate	COLE, KOLBE	COLE, KOLBE
Candidate	COLE, VERA J	COLE, VERA J
Candidate	COLEMAN, ANN E.	COLEMAN, ANN E.
Candidate	COLEY, KIARRA NICOLE	COLEY, KIARRA NICOLE
Candidate	COMBS, KRISTIN	COMBS, KRISTIN
Candidate	COMITTA, CAROLYN	COMITTA, CAROLYN
Candidate	COMITTA, CAROLYN T	COMITTA, CAROLYN T
Candidate	CONFOY, DAISY K	CONFOY, DAISY K
Candidate	CONKLIN, H SCOTT	CONKLIN, H SCOTT
Candidate	CONKLIN, HARRY SCOTT	CONKLIN, HARRY SCOTT
Candidate	CONNERS, JAY	CONNERS, JAY
Candidate	CONNOLLY, MATTHEW	CONNOLLY, MATTHEW
Candidate	CONNORS, JAMES P	CONNORS, JAMES P
Candidate	COOK, DONALD	COOK, DONALD
Candidate	COOPER, CHARLENE	COOPER, CHARLENE
Candidate	COOPER, JILL NIXON	COOPER, JILL NIXON
Candidate	COPLEN, RICHARD CHASE	COPLEN, RICHARD CHASE
Candidate	CORBIN, REBECCA P	CORBIN, REBECCA P
Candidate	CORCORAN, JOHN J	CORCORAN, JOHN J
Candidate	CORDARO, MICHAEL GUY	CORDARO, MICHAEL GUY
Candidate	CORR, MICHAEL N	CORR, MICHAEL N
Candidate	COSTA, DOMINIC JAMES	COSTA, DOMINIC JAMES
Candidate	COSTA, JAY JR	COSTA, JAY JR
Candidate	COSTA, JAY JR.	COSTA, JAY JR.
Candidate	COSTA, PAUL	COSTA, PAUL
Candidate	COSTELLO, RYAN A	COSTELLO, RYAN A
Candidate	COSTENBADER-JACOBSON, ROBIN	COSTENBADER-JACOBSON, ROBIN
Candidate	COVERT, RYAN ANDREW	COVERT, RYAN ANDREW
Candidate	COWAN, CHRISTOPHER M	COWAN, CHRISTOPHER M
Candidate	COX, JAMES A JR	COX, JAMES A JR
Candidate	COX, JAMES A. JR.	COX, JAMES A. JR.
Candidate	CROSSLEY, JANELLE KAYLA	CROSSLEY, JANELLE KAYLA
Candidate	CROTTY, WILLIAM	CROTTY, WILLIAM
Candidate	CRUZ, ANGEL L	CRUZ, ANGEL L
Candidate	CUBBAGE, PATRICK J	CUBBAGE, PATRICK J
Candidate	CULLEN, JOAN M	CULLEN, JOAN M
Candidate	CUNNANE, MADELEINE DEAN	CUNNANE, MADELEINE DEAN
Candidate	CUSATIS, JOHN S	CUSATIS, JOHN S
Candidate	CUTLER, BRYAN D	CUTLER, BRYAN D
Candidate	CZULADA, AMY	CZULADA, AMY
Candidate	Candice Jaenisch	Candice Jaenisch
Candidate	Carl J. Domino	Carl J. Domino
Candidate	Carla Fuller	Carla Fuller
Candidate	Carla Spalding	Carla Spalding
Candidate	Carlos Gimenez	Carlos Gimenez
Candidate	Carlos L. Irizarry	Carlos L. Irizarry
Candidate	Carmella Doby	Carmella Doby
Candidate	Carmen Cabarga	Carmen Cabarga
Candidate	Carrie Ruud	Carrie Ruud
Candidate	Caryn Siperstein	Caryn Siperstein
Candidate	Casey Askar	Casey Askar
Candidate	Casey Tucker	Casey Tucker
Candidate	Catherine Palmer Dean	Catherine Palmer Dean
Candidate	Cecilia Dyer	Cecilia Dyer
Candidate	Cedrick A. Thomas	Cedrick A. Thomas
Candidate	Cedrick Rommel Frazier	Cedrick Rommel Frazier
Candidate	Charles 'Chuck' Wiger	Charles 'Chuck' Wiger
Candidate	Charles Christiansen	Charles Christiansen
Candidate	Charlie Lynch	Charlie Lynch
Candidate	Cheri Sudit	Cheri Sudit
Candidate	Chris Jester	Chris Jester
Candidate	Chris LaTondresse	Chris LaTondresse
Candidate	Chris Latimer	Chris Latimer
Candidate	Chris Pappas	Chris Pappas
Candidate	Chris Sununu	Chris Sununu
Candidate	Christian Acosta	Christian Acosta
Candidate	Christian Taylor-Johnson	Christian Taylor-Johnson
Candidate	Christine 'Tina' Tungseth	Christine 'Tina' Tungseth
Candidate	Christine Horwart	Christine Horwart
Candidate	Christine Hunschofsky	Christine Hunschofsky
Candidate	Christine Scherbing	Christine Scherbing
Candidate	Christine Y. Quinn	Christine Y. Quinn
Candidate	Christopher Benjamin	Christopher Benjamin
Candidate	Christopher G Winkelman	Christopher G Winkelman
Candidate	Christopher Horoshak	Christopher Horoshak
Candidate	Christopher Lovell Seymore, Sr.	Christopher Lovell Seymore, Sr.
Candidate	Christopher Lund	Christopher Lund
Candidate	Christopher Wright	Christopher Wright
Candidate	Christy C. Collins	Christy C. Collins
Candidate	Christy McLaughlin	Christy McLaughlin
Candidate	Chuck Fitzer	Chuck Fitzer
Candidate	Chuck Hendrickson	Chuck Hendrickson
Candidate	Cindy Hansen	Cindy Hansen
Candidate	Cindy Lyn Banyai	Cindy Lyn Banyai
Candidate	City Attorney Brent Houston	City Attorney Brent Houston
Candidate	City Attorney James A. Hamilton	City Attorney James A. Hamilton
Candidate	City Attorney Josh Farmer	City Attorney Josh Farmer
Candidate	Clay Ford	Clay Ford
Candidate	Clay Yarborough	Clay Yarborough
Candidate	Clint Curtis	Clint Curtis
Candidate	Cole Peck	Cole Peck
Candidate	Cole Young	Cole Young
Candidate	Colin Ross McArthur	Colin Ross McArthur
Candidate	Collin C Peterson	Collin C Peterson
Candidate	Comley, Sr.	Comley, Sr.
Candidate	Connie Lindstrom	Connie Lindstrom
Candidate	Conrad Odom	Conrad Odom
Candidate	Corey Wikstrom	Corey Wikstrom
Candidate	Corinna Balderramos Robinson	Corinna Balderramos Robinson
Candidate	Corky Messner	Corky Messner
Candidate	Cory Booker	Booker
Candidate	Cory Booker	Cory Booker
Candidate	Councilman Bobby Long	Councilman Bobby Long
Candidate	Councilman RJ Hawk	Councilman RJ Hawk
Candidate	Court of Appeals Judge Mark Klappenbach	Court of Appeals Judge Mark Klappenbach
Candidate	Crews Puryear	Crews Puryear
Candidate	Cris Dosev	Cris Dosev
Candidate	Crissy Stile	Crissy Stile
Candidate	Curtis J. Varnell	Curtis J. Varnell
Candidate	Cynthia Ann Stafford	Cynthia Ann Stafford
Candidate	Cynthia Dela Rosa	Cynthia Dela Rosa
Candidate	Cynthia Gail	Cynthia Gail
Candidate	Cynthia Smith	Cynthia Smith
Candidate	DADAY, ROBERT P	DADAY, ROBERT P
Candidate	DAGGETT, MATTHEW D	DAGGETT, MATTHEW D
Candidate	DAIGLE, PAUL R	DAIGLE, PAUL R
Candidate	DALEY, MARY JOSEPHINE	DALEY, MARY JOSEPHINE
Candidate	DANESE, ROSE	DANESE, ROSE
Candidate	DANIELS, THEODORE V	DANIELS, THEODORE V
Candidate	DANIELSON, SHANNA	DANIELSON, SHANNA
Candidate	DARR, SUSAN E	DARR, SUSAN E
Candidate	DARRAGH, MATTHEW J	DARRAGH, MATTHEW J
Candidate	DAUGHERTY, RICHARD D	DAUGHERTY, RICHARD D
Candidate	DAVANZO, ERIC M.	DAVANZO, ERIC M.
Candidate	DAVIDSON, CARL A	DAVIDSON, CARL A
Candidate	DAVIDSON, MARGO L	DAVIDSON, MARGO L
Candidate	DAVIS, AUSTIN A	DAVIS, AUSTIN A
Candidate	DAVIS, ROSE MARIE	DAVIS, ROSE MARIE
Candidate	DAVIS, TINA	DAVIS, TINA
Candidate	DAVIS, TINA M	DAVIS, TINA M
Candidate	DAWKINS, JASON T	DAWKINS, JASON T
Candidate	DAY, GARY	DAY, GARY
Candidate	DAY, GARY W	DAY, GARY W
Candidate	DAY, SCOTT R	DAY, SCOTT R
Candidate	DE LA FUENTE, ROQUE ROCKY	DE LA FUENTE, ROQUE ROCKY
Candidate	DEAN, NANCY	DEAN, NANCY
Candidate	DEASY, DANIEL	DEASY, DANIEL
Candidate	DEASY, DANIEL J	DEASY, DANIEL J
Candidate	DEE, CELESTE LILLIAN	DEE, CELESTE LILLIAN
Candidate	DEFABO, PAUL	DEFABO, PAUL
Candidate	DEFOOR, TIMOTHY L	DEFOOR, TIMOTHY L
Candidate	DEITRICH, ALEXANDRA CHARON	DEITRICH, ALEXANDRA CHARON
Candidate	DEJEET, SUSANNA N.	DEJEET, SUSANNA N.
Candidate	DEL VALLE, ANDRE	DEL VALLE, ANDRE
Candidate	DELGREGO, RACHEL MARIA	DELGREGO, RACHEL MARIA
Candidate	DELISSIO, PAMELA A	DELISSIO, PAMELA A
Candidate	DELLOSO, DAVID M	DELLOSO, DAVID M
Candidate	DELORETO, ANTHONY J	DELORETO, ANTHONY J
Candidate	DELOZIER, SHERYL M	DELOZIER, SHERYL M
Candidate	DELROSSO, CARRIE L.	DELROSSO, CARRIE L.
Candidate	DELUCA, ANTHONY	DELUCA, ANTHONY
Candidate	DELUCA, ANTHONY M	DELUCA, ANTHONY M
Candidate	DELUZIO, CHRISTOPHER RAPHAEL	DELUZIO, CHRISTOPHER RAPHAEL
Candidate	DEMELFI, VINCENT J	DEMELFI, VINCENT J
Candidate	DEMPSEY, JEFFREY	DEMPSEY, JEFFREY
Candidate	DENHAM, EDWARD JOSEPH	DENHAM, EDWARD JOSEPH
Candidate	DENNIN, JILL A	DENNIN, JILL A
Candidate	DENT, CHARLES W	DENT, CHARLES W
Candidate	DEPASQUALE, EUGENE A	DEPASQUALE, EUGENE A
Candidate	DEPASQUALE, EUGENIO A	DEPASQUALE, EUGENIO A
Candidate	DEPOE, JAMES	DEPOE, JAMES
Candidate	DEPPEN, JOHN E	DEPPEN, JOHN E
Candidate	DERMODY, FRANCIS J	DERMODY, FRANCIS J
Candidate	DERMODY, FRANCIS J.	DERMODY, FRANCIS J.
